# USECODE Dialogue Text Dump
# File: D:\Project\uc\SERPENT\STATIC\USECODE
# Generated: 2026-06-16 15:59:44
# Total strings: 16582
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.               the elms?*
 1581. "Avatar! That fiend Batlin will destroy us all if he is not stopped!"* "'Twill be our destruction! He is attempting to open that cursed Wall of Lights!"* "Quickly, follow me! I will lead thee straight to him."
 1582. "Avatar! This bottle is identical to the one from which thou didst drink at the inn in Monitor!"
 1583. "Avatar! This is the architecture we have seen throughout Serpent Isle, but where are the signs of destruction? These are not ruins, they are new!"
 1584. "Avatar! Thou must come and look at what I have found! Come now... Zhelkas may not allow thee the time to see this. Wilt thou come look? Thou canst finish off the last Worm when thou dost return."
 1585. "Avatar! Thou shouldst see the treasure that I have found! Stay and finish the Game. I shall try to bring some to thee..."
 1586. "Avatar! Why art thou in my dream? I was looking for Gwenno..."
 1587. "Avatar, 'tis the pelts! They can smell that we have Gwani pelts on us! I suggest we throw them away!"
 1588. "Avatar, 'tis the pelts! They can smell we have Gwani pelts on us! I suggest that we throw them away!"
 1589. "Avatar, I am pleased to report that my men are scouring the city for that traitor Marsten."
 1590. "Avatar, I thank thee for protecting my son and for breaking The Fellowship's evil grip over Britannia. But I also bring thee a warning. Many are the spirits in this realm who await thee, and there is but one thing on their mind -- to have their revenge against thee! There is one thing... that thou must... always... remember..."
 1591. "Avatar, do not trust him!"
 1592. "Avatar, how couldst thou?! Thou canst forget all about this idea!"
 1593. "Avatar, ignore the whimperings of thy companions! I will trade thee thy sword for a scroll that can let thee strike men dead! What sayest thou to the bargain?"
 1594. "Avatar, let us proceed. Cease this dallying!"
 1595. "Avatar, let us use the Amulet to return to where we were. We have enough to worry with on this quest without such presumptuous women!"
 1596. "Avatar, this castle thou dost see before thee was once mine home. This was once my kingdom -- And once, so long ago that mine heart alone remembers, within these walls dwelt the fairest lady who ever lived... Oh, my poor Beatrix! Left alone so very long ago..."
 1597. "Avatar, thou must refuse!"
 1598. "Avatar, thou must set me free now! The stone's power is quickly diminishing, and this evil wizard will take thee before long." ~"If thou wilt but liberate me from this crystal prison I shall serve thee once more before departing from thy side..."
 1599. "Avatar, thou shalt fail!"
 1600. "Avatar, what dost thou recommend?"
 1601. "Avatar, when next we meet I shall wear thine eyeballs for earrings!"
 1602. "Avatar, when our paths cross once more I shall chop thee into little pieces and feed them to the dogs!"
 1603. "Avoid Brendann -- he sees women as trophies, to be won and then set on a shelf. He is shallow and insincere."
 1604. "Away with thee, foul servant of the Beast!" ~"Renounce thine allegiance with that cruel tyrant or feel a halberd in thy back as the pikemen escort thee from our fine town!"
 1605. "Aye! An' the Lady be sweet on him, too!"
 1606. "Aye! That be the truth! No woman would have him!"
 1607. "Aye, 
 1608. "Aye, 'tis a gate indeed. And a strong one at that. To repel any foe who dares attempt to breach these walls." *"I suppose thou dost want me to operate it. As if I had naught to do..."
 1609. "Aye, Angus disappeared... And not during one of those storms neither. We could have understood that." *"And mother... er, Devra... Said that one of our guests disappeared the very same evening."
 1610. "Aye, Mosh..."
 1611. "Aye, a paragon of Chaos--me.  There were some Chaotics who said my words were those of a fanatic; that I am too extreme.  Ha!  They are all dead now.  That skeleton in the corner was Selioas; near you, Ajalsarthis. They now face the Chaos Serpent's wrath for defying me."
 1612. "Aye, bribed!" ~"I heard some of those scum..."
 1613. "Aye, few people care to stray too far from shelter these days." *"Even Hawk put in here and refused to budge because of the storms... Though his passengers are less than thrilled with his decision." *"And all our help ran off to the cities, hoping that it would be safer around all those buildings."
 1614. "Aye, indeed! Thou and thy friends didst pry into everything and dug holes from here to Monitor when thou wert young! I never stopped thee... I thought thy father had done the same when he was young." *"But I whaled thee good when I caught thee digging in me garden!"
 1615. "Aye, mother. And thou wilt tell all who will listen! Do not harass what few customers we do have..."
 1616. "Aye, my friend. Beneath the very ground upon which thou dost walk rest many twisting tunnels. They are known as the catacombs, and the lovelies who call them home are the ratmen."
 1617. "Aye, plain money. The folks that came over were lesser sons and daughters who could never hope to inherit anything. They came hoping to start their own businesses, like the Blue Boar. 'Twas named in honor of my great-great grandsire's inn."
 1618. "Aye, sure as ships sail. That be Alyssand's ring all right. Keth showed it to me enough times, I should know."
 1619. "Aye, the City of Mages. There is much magic here, and more than a little sorcery."
 1620. "Aye, the best skins I take are those I peel from those beasts while they still live. I have not killed a Gwani before skinning it in years, and I shan't stop till the last one is gone!"
 1621. "Aye, the bugs have a weakness: they are especially vulnerable to fire. I fried dozens of the monsters before they broke ranks and ran!"
 1622. "Aye, the cellar. We've had a lout or two think that they could slip down and take a bottle or two on the sly." *"But Angus always seemed to know when they tried it... Threw them out with a few bruises for their trouble."
 1623. "Aye, there are those that would do such things. Sometimes 'tis them that thou trustest most. Just like that ol' King of the White Dragon..."
 1624. "Aye, these snake-lovers took up arms against one another. They have taken to slaughtering one another as easily as a hatchling takes to breathing fire..."
 1625. "Aye, they're fools. They follow the @wisdom@ of beings they have never seen, and believe that extermination of all opposing philosophies will restore Balance!
 1626. "Aye, thou wilt see many of them strewn about as thou dost look around the manor."
 1627. "Aye, tis true. I have a treasure. What self-respecting dragon doesn't have a treasure horde?"
 1628. "Aye, treasure... from me wilder, younger days."
 1629. "Aye, we have something here that'll fill thy belly."
 1630. "Aye. 'Tis the Great Captains what advise Lady Yelinda in the workings of trade and the fleet. Things what some feel that women have no interest in." *"The Great Captains be meself, Garth and Voldin."
 1631. "Aye. But then again, doth legend not claim that Daemons have silver tongues? This Iolo doth certainly have charm..."
 1632. "Aye. My brother says that he was told we can find safe passage aboard a ship here. But all we've seen is Captain Hawk."
 1633. "Aye. The innkeeper in Monitor doth order Fawnish ale from time to time, but I know not for whom."
 1634. "Aye. The tribe of humans known as the Ophidians wage war upon one another. I do not know much about these humans. They seem to worship the powers of Order and Chaos."
 1635. "Aye. This new commander is some sort of magical construct. I believe the Ophidians call these creatures 'automatons'. I daresay that it is probably an improvement..."
 1636. "Aye... I stood up to dinner that night. I remember."
 1637. "Back around the time Fawn was founded, many of our folk took it upon themselves ta explore the waterways. More than one ship returned with tales of a glittering ice dragon slowly making its way southward, calling pitiful-like."
