# USECODE Dialogue Text Dump
# File: D:\Project\uc\ULTIMA7\STATIC\USECODE
# Generated: 2026-06-16 17:36:28
# Total strings: 11873
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.           -- Iolo Arbalest
 1681. "He makes me laugh. He is a dear. Thou wouldst not find a more pleasant, and eager-to-please, man on the island. He is a surprisingly good person." Mandy pauses then adds, "For a pimp."
 1682. "He met her in Jhelom. She was serving in the Bunk and Stool. Apparently it was `love at first sight,' as he calls it."
 1683. "He must be around somewhere!"
 1684. "He must be one of those shipwrecked visitors we have on our island. Yes, when the three of them came up to my wagon he gave me a stare that sent a chill through my blood. I did my best to ignore him. I absolutely abhor violence."
 1685. "He must be trying to get back on my good side after all of the times I have caught him wenching and carousing."
 1686. "He now resides in the prison, thanks to me! I knew what he was up to from the moment I saw him! He had the look of a hardened apple thief so I had him nicked by the town guard."
 1687. "He once owned one of the largest farms in all of Britannia. He was born to wealthy parents. After he lost his farm he took to sleeping along the road. One night a gang of bullies wanted to steal his gold. He had none so they beat him until he was lame. He is a very bitter man. Tragic."
 1688. "He plays the whistle panpipes extremely well for a lad his age! Brita and I are very proud. He could probably attend The Music Hall in Britain when he is older!"
 1689. "He said that? Really?" Blacktooth looks as if he may cry again.~~"I must go take a look for him. I thank thee, 
 1690. "He says his name is Max."
 1691. "He scares me to death."
 1692. "He seems quite savage to me!"*
 1693. "He seems to have taken a dislike for The Fellowship, however. I have noticed he is reluctant to mention this around Sir Richter." He shrugs.
 1694. "He serves drinks at the tavern. Many have claimed him to be the best bartender on this side of the desert. People come from all around Britannia to speak with him," he says proudly.
 1695. "He spoke of me, did he? Well, he may think again! I cannot bring myself to socialize with the upper class. Those bourgeoisie rich men are obnoxious and egotistical. Besides, I am in love with another."
 1696. "He stays home to care for their son."
 1697. "He takes the morning watch at the dock."
 1698. "He thinks that is a joke. Job! Ha! I think it is amusing, too. I have never heard my food tell jokes."*
 1699. "He used ta come here every night, 'til he was killed in a brawl." The bartender's eyes narrow as he talks.
 1700. "He used to be a farmer. He is not a bad sort. He has just had a bad run of luck. Now he is a devout Fellowship member."
 1701. "He vas my brother-in-law. His death makes me very sad."
 1702. "He vas my father's brother. He is a good man and vise. Now he is the leader of our people. He vill do what is right for us."
 1703. "He was a brilliant and respected mage. But something happened to him in recent years. He seemed to go completely senile."
 1704. "He was a member of The Fellowship, too!"
 1705. "He was a very nice gargoyle. He helped Father a lot and did tasks in the stables. I cannot think why anyone would want to kill him!"
 1706. "He was an old farmer named Brownie. Didn't have much money to put into a campaign. Even the peasants didn't support him."
 1707. "He was another pirate. I know he works at the House of Games. I suppose he is the man in charge of the actual games. I do not know him well."
 1708. "He was dressed like the Avatar, similarly to how thou art presently attired. At first I thought it was Jesse, the actor who is playing the Avatar in the play by that director... What is his name again?~~"Oh, well. It was not him."
 1709. "He was even accosted by one of those jackals not too long ago. Ask 'im about it, why don't ye."
 1710. "He was found at a very young age, apparently abandoned by his father. Two people took and raised him as their own. As thou couldst see simply by meeting him, he is a very noble person and a stout warrior."
 1711. "He was killed in a brutal slaughter in Yongi's tavern. No one really knows what happened, but I suppose that is how many people meet their death when drinking." She shrugs.
 1712. "He was once a master of all things metal. Now all he does, so I am told, is work endlessly on that blasted cage!"
 1713. "He was struck from behind early this morning and was knocked senseless. Johnson, the morning watch, found him unconscious. He is recuperating at Chantu the Healer's house on the west side of town."
 1714. "He was through here a week ago. Tried to filch some gold off of me! Imagine! The nerve of that bastard! He was gone before I had realized what he had done."
 1715. "He was trying to make many social changes. He wanted more power for the Great Council and the Britannian Tax Council, and he wanted to disband The Fellowship. Finster was a nobleman with too much ambition. Anyway, his beliefs must have provided him with a few enemies."
 1716. "He wasn't talking to thee!"
 1717. "He worked for very little money. Did basic chores around the stables and the pub. I let him sleep in the little back room. He must have been in the wrong place at the wrong time."
 1718. "He's a dear, but he has become a little absent-minded in his later years. He never remembers to bring enough meat from the slaughterhouse in Paws. In fact, we are short this week!"
 1719. "He's a lady's man, he is. But do not be thinkin' he cannot handle hissel' inna fight. T'would be yer last mistake."
 1720. "He's mostly a lazy beggar, but I still love him."
 1721. "He's not? Hmmm. Then he must be the man I am not thinking of!"
 1722. "He's quite precocious.
 1723. "He's right here! Say hello to the Avatar, Max."*
 1724. "He, uh, means by bonded, that we are very good friends." He turns to the gargoyle.~~"I told thee to be careful how thou dost phrase things. Thou couldst start many false rumors if thou wert not more specific."~~The gargoyle nods sheepishly.*
 1725. "He... he claimed he was the -Avatar-!
 1726. "Hearing this creature repeat whatever we say is making me hungry!"*
 1727. "Hello again!" Apollonia says, her eyes twinkling.
 1728. "Hello again!" Caroline says brightly.
 1729. "Hello again!" Zella says.
 1730. "Hello again!" bubbly Jeanette says.
 1731. "Hello again, 
 1732. "Hello again, Avatar!" Csil says with a smile.
 1733. "Hello again, Avatar!" Lord Heather proclaims.
 1734. "Hello again, Avatar!" Rudyom says, beaming.
 1735. "Hello again, Sir Dupre! Didst thou enjoy mine establishment so much that thou hast returned?"*
 1736. "Hello again, and what may I do for thee today?" asks Gaye.
 1737. "Hello again, my good friend," says Grayson.
 1738. "Hello again," Rayburt says.
 1739. "Hello again," says Boris.
 1740. "Hello milady! I thought I might re-sample The Blue Boar's fine beverages!"*
 1741. "Hello there!" says Owings, giving you a big smile. The front of his mining helmet falls down over his eyes. Blinded, he gropes the air around him.*
 1742. "Hello! How art thou, my friend?"
 1743. "Hello! Lord British sent word that thou might come to visit us. Welcome to Cove, Avatar!"
 1744. "Hello!" Coop says.
 1745. "Hello!" Judith says.
 1746. "Hello, 
 1747. "Hello, Avatar."
 1748. "Hello, Iolo! How art thou?"*
 1749. "Hello, Iolo."*
 1750. "Hello, Mayor. How dost thou fare, milord?"*
 1751. "Hello, Mayor. It has been quite a while since we've seen thee in our tavern. There was a time, I remember, when we couldn't keep thee away."*
 1752. "Hello, Quenton. I hope thou art doing well." Rowena gives the pale ghost a winning smile.*
 1753. "Hello, Shamino!"*
 1754. "Hello, again!" Boots says.
 1755. "Hello, again," Alagner says.
 1756. "Hello, again," Chantu says. "How may I help thee?"
 1757. "Hello, again," Mandy says.
 1758. "Hello, again," says Owings. He smiles and tips his mining hat to you.
 1759. "Hello, boss!"*
 1760. "Hello, dear. Art thou sure thou dost not want to speak with Roberto?"
 1761. "Hello, good friend," says Malloy. "A pleasure to see thee again."
 1762. "Hello, gorgeous!
 1763. "Hello, handsome!
 1764. "Hello, hello my friend! Thou dost look like thou needest to spend money!"*
 1765. "Hello, lad! This is 
 1766. "Hello, my name is Xanthia."
 1767. "Hello, there!" Amber says.
 1768. "Hello, there!" Danag says.
 1769. "Hello," Neno says.
 1770. "Hello," Zinaida says.
 1771. "Hello. Art thou sure thou dost not really want to speak with Roberto?"
 1772. "Hello. I am sorry to be rude, but I am late to the Fellowship meeting. May we speak another time?"*
 1773. "Hello. Uhm, art thou sure thou dost not really want to speak with Wench or Martine?"
 1774. "Help him?" it asks carefully, pointing to the fallen statue lying beside it.
 1775. "Henry has been a very dear friend for years. He is a simple but good man who does not have an ounce of hate in his heart for anyone. I am so fond of him that I gave him a valuable heirloom."
